sale_id,customer_id,product_id,product_name,category,price,quantity,sale_date,total_value,age,gender,region,segment,churn,tenure_months,last_purchase_date,feedback_text,sentiment,calculated_total,sentiment_score
S006153,CUST01425,P004,Desk,Furniture,12000,1,2020-11-07,12000,62,Male,North,Corporate,0,37,2023-01-28,Excellent customer service.,Positive,12000,1
S006154,CUST01239,P007,Pen Pack,Office Supplies,50,2,2022-04-13,100,64,Male,South,Corporate,1,43,2023-10-28,Too expensive for the features offered.,Negative,100,-1
S006155,CUST01875,P001,Laptop,Electronics,70000,1,2020-06-14,70000,34,Female,South,Corporate,0,50,2023-02-11,"Worth the price, happy with the purchase.",Positive,70000,1
S006156,CUST01192,P005,Printer,Electronics,15000,5,2022-11-25,75000,34,Male,South,Corporate,0,23,2023-04-25,Highly recommend to others.,Positive,75000,1
S006157,CUST00204,P006,Notebook,Office Supplies,100,3,2021-11-10,300,59,Female,North,Corporate,1,5,2023-07-24,Too expensive for the features offered.,Negative,300,-1
S006158,CUST01848,P009,Monitor,Electronics,12000,4,2023-04-19,48000,40,Female,South,Consumer,1,9,2023-02-25,"Worth the price, happy with the purchase.",Positive,48000,1
S006159,CUST00088,P006,Notebook,Office Supplies,100,2,2022-10-01,200,40,Male,East,Consumer,0,9,2023-02-20,Product quality could be better.,Neutral,200,0
S006160,CUST01598,P007,Pen Pack,Office Supplies,50,3,2021-05-06,150,24,Female,West,Consumer,0,30,2023-05-16,Highly recommend to others.,Positive,150,1
S006161,CUST00404,P006,Notebook,Office Supplies,100,4,2021-07-23,400,39,Female,East,Consumer,0,28,2023-01-16,Highly recommend to others.,Positive,400,1
S006162,CUST01386,P010,Projector,Electronics,45000,1,2021-10-08,45000,48,Male,North,Consumer,0,55,2023-02-26,"Great product, very satisfied.",Positive,45000,1
S006163,CUST01384,P007,Pen Pack,Office Supplies,50,4,2021-11-25,200,37,Female,North,Corporate,0,33,2023-03-19,Highly recommend to others.,Positive,200,1
S006164,CUST00212,P010,Projector,Electronics,45000,5,2020-04-11,225000,35,Male,South,Corporate,0,33,2023-11-14,"Delivery was late, not happy.",Positive,225000,1
S006165,CUST01584,P009,Monitor,Electronics,12000,1,2021-02-28,12000,29,Male,West,Small Business,0,6,2023-10-25,"Met expectations, nothing special.",Neutral,12000,0
S006166,CUST00977,P002,Smartphone,Electronics,25000,3,2022-08-23,75000,34,Female,West,Small Business,0,50,2023-04-02,"Great product, very satisfied.",Positive,75000,1
S006167,CUST01922,P005,Printer,Electronics,15000,1,2021-08-18,15000,62,Female,South,Consumer,0,49,2023-10-23,"Delivery was late, not happy.",Positive,15000,1
S006168,CUST00480,P007,Pen Pack,Office Supplies,50,4,2022-10-09,200,26,Female,East,Consumer,1,9,2023-02-23,Highly recommend to others.,Positive,200,1
S006169,CUST01494,P004,Desk,Furniture,12000,3,2020-09-07,36000,25,Female,East,Consumer,0,41,2023-12-10,"Great product, very satisfied.",Positive,36000,1
S006170,CUST00435,P003,Office Chair,Furniture,8000,5,2021-11-04,40000,46,Female,North,Small Business,0,21,2023-09-15,"Met expectations, nothing special.",Neutral,40000,0
S006171,CUST01978,P006,Notebook,Office Supplies,100,2,2023-01-21,200,53,Female,East,Consumer,0,35,2023-09-26,"Worth the price, happy with the purchase.",Positive,200,1
S006172,CUST00275,P002,Smartphone,Electronics,25000,4,2020-10-06,100000,48,Male,East,Corporate,1,18,2023-07-16,"Terrible experience, will not buy again.",Negative,100000,-1
S006173,CUST00065,P010,Projector,Electronics,45000,5,2020-01-21,225000,54,Male,West,Corporate,0,23,2023-01-29,Too expensive for the features offered.,Negative,225000,-1
S006174,CUST00397,P007,Pen Pack,Office Supplies,50,3,2023-08-19,150,24,Female,North,Small Business,0,49,2023-07-07,Easy to use and reliable.,Neutral,150,0
S006175,CUST00910,P004,Desk,Furniture,12000,1,2020-04-22,12000,62,Male,South,Corporate,0,47,2023-08-22,"Great product, very satisfied.",Positive,12000,1
S006176,CUST00964,P006,Notebook,Office Supplies,100,5,2020-01-26,500,43,Male,East,Small Business,0,39,2023-09-20,Highly recommend to others.,Positive,500,1
S006177,CUST01049,P007,Pen Pack,Office Supplies,50,1,2021-07-14,50,22,Female,South,Small Business,1,29,2023-06-24,"Terrible experience, will not buy again.",Negative,50,-1
S006178,CUST01893,P010,Projector,Electronics,45000,5,2023-10-07,225000,37,Female,East,Small Business,0,50,2023-07-16,"Delivery was late, not happy.",Positive,225000,1
S006179,CUST00933,P001,Laptop,Electronics,70000,5,2020-07-11,350000,18,Female,West,Consumer,1,11,2023-03-30,"Terrible experience, will not buy again.",Negative,350000,-1
S006180,CUST00778,P001,Laptop,Electronics,70000,2,2020-06-07,140000,57,Female,North,Consumer,0,55,2023-01-28,"Delivery was late, not happy.",Positive,140000,1
S006181,CUST00071,P004,Desk,Furniture,12000,4,2020-01-01,48000,39,Female,North,Corporate,0,39,2023-02-04,"Met expectations, nothing special.",Neutral,48000,0
S006182,CUST01114,P003,Office Chair,Furniture,8000,1,2020-08-26,8000,38,Female,East,Corporate,1,36,2023-09-30,Excellent customer service.,Positive,8000,1
S006183,CUST00172,P007,Pen Pack,Office Supplies,50,1,2022-06-03,50,31,Female,East,Corporate,0,34,2023-01-23,"Terrible experience, will not buy again.",Negative,50,-1
S006184,CUST00224,P001,Laptop,Electronics,70000,4,2021-03-24,280000,19,Male,East,Corporate,1,49,2023-06-27,"Worth the price, happy with the purchase.",Positive,280000,1
S006185,CUST01133,P009,Monitor,Electronics,12000,1,2023-08-04,12000,47,Female,South,Small Business,0,59,2023-05-05,Excellent customer service.,Positive,12000,1
S006186,CUST01630,P005,Printer,Electronics,15000,3,2020-10-03,45000,52,Female,North,Corporate,0,16,2023-11-18,Too expensive for the features offered.,Negative,45000,-1
S006187,CUST01679,P001,Laptop,Electronics,70000,2,2021-03-12,140000,29,Female,South,Corporate,0,45,2023-03-13,Excellent customer service.,Positive,140000,1
S006188,CUST00567,P004,Desk,Furniture,12000,4,2023-06-22,48000,41,Female,South,Corporate,1,57,2023-02-09,Highly recommend to others.,Positive,48000,1
S006189,CUST01019,P009,Monitor,Electronics,12000,2,2021-01-18,24000,44,Female,North,Corporate,0,46,2023-04-14,"Met expectations, nothing special.",Neutral,24000,0
S006190,CUST00476,P001,Laptop,Electronics,70000,5,2022-12-13,350000,26,Male,North,Small Business,0,39,2023-03-31,Easy to use and reliable.,Neutral,350000,0
S006191,CUST00995,P010,Projector,Electronics,45000,3,2021-06-24,135000,18,Female,West,Consumer,0,27,2023-03-15,"Terrible experience, will not buy again.",Negative,135000,-1
S006192,CUST01273,P004,Desk,Furniture,12000,2,2021-10-30,24000,52,Male,North,Corporate,0,13,2023-12-24,Product quality could be better.,Neutral,24000,0
S006193,CUST01733,P005,Printer,Electronics,15000,2,2020-05-30,30000,34,Female,North,Corporate,0,52,2023-07-30,"Delivery was late, not happy.",Positive,30000,1
S006194,CUST00619,P001,Laptop,Electronics,70000,4,2021-10-30,280000,50,Male,East,Corporate,0,44,2023-04-05,Too expensive for the features offered.,Negative,280000,-1
S006195,CUST00388,P004,Desk,Furniture,12000,2,2023-01-27,24000,64,Female,West,Consumer,0,25,2023-01-11,Highly recommend to others.,Positive,24000,1
S006196,CUST00326,P005,Printer,Electronics,15000,1,2021-04-07,15000,39,Male,North,Small Business,1,14,2023-03-24,"Delivery was late, not happy.",Positive,15000,1
S006197,CUST00006,P006,Notebook,Office Supplies,100,5,2022-08-16,500,45,Female,North,Corporate,0,23,2023-06-21,Easy to use and reliable.,Neutral,500,0
S006198,CUST00919,P005,Printer,Electronics,15000,4,2020-12-15,60000,43,Male,East,Corporate,1,26,2023-11-23,Too expensive for the features offered.,Negative,60000,-1
S006199,CUST01513,P004,Desk,Furniture,12000,5,2023-04-23,60000,33,Male,North,Small Business,1,14,2023-09-02,Product quality could be better.,Neutral,60000,0
S006200,CUST01289,P002,Smartphone,Electronics,25000,5,2021-02-01,125000,34,Female,East,Small Business,0,19,2023-05-31,Too expensive for the features offered.,Negative,125000,-1
S006201,CUST00605,P001,Laptop,Electronics,70000,3,2020-06-29,210000,46,Female,North,Small Business,1,2,2023-08-30,Highly recommend to others.,Positive,210000,1
S006202,CUST01067,P004,Desk,Furniture,12000,3,2022-04-29,36000,24,Female,West,Corporate,1,7,2023-01-21,"Worth the price, happy with the purchase.",Positive,36000,1
S006203,CUST01087,P005,Printer,Electronics,15000,1,2020-02-17,15000,42,Female,East,Corporate,0,38,2023-12-04,Easy to use and reliable.,Neutral,15000,0
S006204,CUST01789,P004,Desk,Furniture,12000,2,2022-09-03,24000,43,Female,North,Small Business,0,29,2023-09-30,"Met expectations, nothing special.",Neutral,24000,0
S006205,CUST00125,P006,Notebook,Office Supplies,100,3,2023-11-07,300,50,Male,North,Small Business,0,1,2023-08-28,"Terrible experience, will not buy again.",Negative,300,-1
S006206,CUST01136,P008,Headphones,Electronics,3000,4,2023-10-25,12000,51,Female,West,Small Business,1,28,2023-12-03,Too expensive for the features offered.,Negative,12000,-1
S006207,CUST00568,P002,Smartphone,Electronics,25000,1,2021-10-17,25000,51,Male,North,Small Business,0,11,2023-09-07,Too expensive for the features offered.,Negative,25000,-1
S006208,CUST01210,P001,Laptop,Electronics,70000,5,2022-01-19,350000,19,Female,West,Small Business,1,48,2023-04-30,"Worth the price, happy with the purchase.",Positive,350000,1
S006209,CUST00915,P006,Notebook,Office Supplies,100,3,2020-11-26,300,56,Male,South,Consumer,0,58,2023-04-02,Highly recommend to others.,Positive,300,1
S006210,CUST00064,P003,Office Chair,Furniture,8000,2,2021-08-22,16000,42,Female,East,Small Business,0,9,2023-05-25,"Great product, very satisfied.",Positive,16000,1
S006211,CUST01433,P008,Headphones,Electronics,3000,3,2023-09-10,9000,31,Male,North,Small Business,1,2,2023-10-21,"Met expectations, nothing special.",Neutral,9000,0
S006212,CUST00708,P004,Desk,Furniture,12000,4,2022-08-10,48000,29,Female,South,Small Business,0,38,2023-06-21,"Great product, very satisfied.",Positive,48000,1
S006213,CUST01461,P003,Office Chair,Furniture,8000,1,2021-02-17,8000,62,Female,East,Consumer,1,44,2023-09-07,Easy to use and reliable.,Neutral,8000,0
S006214,CUST01463,P005,Printer,Electronics,15000,2,2023-10-30,30000,57,Male,South,Consumer,0,59,2023-01-18,Excellent customer service.,Positive,30000,1
S006215,CUST01037,P007,Pen Pack,Office Supplies,50,1,2021-12-04,50,23,Male,East,Consumer,1,14,2023-06-28,Product quality could be better.,Neutral,50,0
S006216,CUST00989,P009,Monitor,Electronics,12000,5,2021-10-02,60000,51,Female,West,Corporate,0,3,2023-12-17,Product quality could be better.,Neutral,60000,0
S006217,CUST00267,P007,Pen Pack,Office Supplies,50,4,2021-11-07,200,41,Female,West,Corporate,0,14,2023-06-14,Product quality could be better.,Neutral,200,0
S006218,CUST01537,P009,Monitor,Electronics,12000,4,2021-10-24,48000,32,Female,North,Small Business,0,33,2023-08-16,"Met expectations, nothing special.",Neutral,48000,0
S006219,CUST01178,P005,Printer,Electronics,15000,4,2021-07-27,60000,38,Female,West,Consumer,0,1,2023-05-20,"Terrible experience, will not buy again.",Negative,60000,-1
S006220,CUST00882,P008,Headphones,Electronics,3000,4,2020-10-22,12000,20,Female,East,Corporate,1,11,2023-04-02,"Worth the price, happy with the purchase.",Positive,12000,1
S006221,CUST01558,P010,Projector,Electronics,45000,4,2021-07-17,180000,48,Male,East,Consumer,0,55,2023-07-17,Too expensive for the features offered.,Negative,180000,-1
S006222,CUST01171,P004,Desk,Furniture,12000,3,2020-10-16,36000,48,Female,South,Corporate,0,35,2023-07-02,Excellent customer service.,Positive,36000,1
S006223,CUST01015,P006,Notebook,Office Supplies,100,2,2023-04-29,200,24,Male,North,Small Business,0,39,2023-06-27,Product quality could be better.,Neutral,200,0
S006224,CUST01395,P001,Laptop,Electronics,70000,5,2020-03-03,350000,40,Female,South,Small Business,0,46,2023-05-06,"Terrible experience, will not buy again.",Negative,350000,-1
S006225,CUST00690,P010,Projector,Electronics,45000,5,2021-12-06,225000,48,Male,West,Corporate,0,1,2023-07-10,"Great product, very satisfied.",Positive,225000,1
S006226,CUST01776,P007,Pen Pack,Office Supplies,50,2,2020-10-21,100,35,Male,East,Corporate,0,34,2023-07-16,Easy to use and reliable.,Neutral,100,0
S006227,CUST00855,P010,Projector,Electronics,45000,2,2021-01-18,90000,63,Female,West,Consumer,0,24,2023-05-16,"Great product, very satisfied.",Positive,90000,1
S006228,CUST01424,P004,Desk,Furniture,12000,5,2021-10-17,60000,37,Female,South,Corporate,0,12,2023-06-07,"Delivery was late, not happy.",Positive,60000,1
S006229,CUST00181,P007,Pen Pack,Office Supplies,50,3,2023-08-07,150,62,Male,North,Consumer,0,37,2023-07-16,Product quality could be better.,Neutral,150,0
S006230,CUST00263,P007,Pen Pack,Office Supplies,50,2,2021-08-19,100,37,Female,North,Consumer,0,7,2023-09-28,"Worth the price, happy with the purchase.",Positive,100,1
S006231,CUST01057,P006,Notebook,Office Supplies,100,4,2022-01-07,400,56,Male,East,Corporate,1,43,2023-05-31,"Worth the price, happy with the purchase.",Positive,400,1
S006232,CUST01845,P001,Laptop,Electronics,70000,2,2020-01-22,140000,38,Female,South,Consumer,0,8,2023-06-28,Excellent customer service.,Positive,140000,1
S006233,CUST01122,P007,Pen Pack,Office Supplies,50,4,2022-07-09,200,31,Female,East,Consumer,0,48,2023-07-30,Highly recommend to others.,Positive,200,1
S006234,CUST01759,P009,Monitor,Electronics,12000,3,2020-06-07,36000,35,Female,North,Corporate,0,11,2023-01-30,"Met expectations, nothing special.",Neutral,36000,0
S006235,CUST00574,P010,Projector,Electronics,45000,3,2020-04-17,135000,45,Female,South,Consumer,0,7,2023-01-26,"Worth the price, happy with the purchase.",Positive,135000,1
S006236,CUST01127,P009,Monitor,Electronics,12000,2,2022-01-21,24000,43,Female,South,Small Business,1,50,2023-01-02,Excellent customer service.,Positive,24000,1
S006237,CUST00067,P001,Laptop,Electronics,70000,2,2020-01-31,140000,44,Male,West,Consumer,0,2,2023-01-02,Excellent customer service.,Positive,140000,1
S006238,CUST00533,P006,Notebook,Office Supplies,100,3,2020-01-21,300,37,Female,West,Small Business,1,51,2023-10-10,Too expensive for the features offered.,Negative,300,-1
S006239,CUST01015,P005,Printer,Electronics,15000,3,2020-09-29,45000,24,Male,North,Small Business,0,39,2023-06-27,"Met expectations, nothing special.",Neutral,45000,0
S006240,CUST00542,P007,Pen Pack,Office Supplies,50,1,2020-12-07,50,19,Female,South,Corporate,0,59,2023-03-26,Too expensive for the features offered.,Negative,50,-1
S006241,CUST00673,P001,Laptop,Electronics,70000,3,2022-10-17,210000,28,Male,East,Consumer,0,12,2023-12-13,"Delivery was late, not happy.",Positive,210000,1
S006242,CUST00080,P001,Laptop,Electronics,70000,5,2020-08-23,350000,30,Male,West,Small Business,0,53,2023-12-20,Excellent customer service.,Positive,350000,1
S006243,CUST01054,P010,Projector,Electronics,45000,4,2020-07-11,180000,58,Male,South,Small Business,0,28,2023-11-13,"Delivery was late, not happy.",Positive,180000,1
S006244,CUST00438,P003,Office Chair,Furniture,8000,1,2020-12-10,8000,55,Female,North,Consumer,0,3,2023-03-06,Excellent customer service.,Positive,8000,1
S006245,CUST00577,P002,Smartphone,Electronics,25000,5,2021-09-21,125000,21,Male,East,Consumer,0,47,2023-08-06,"Delivery was late, not happy.",Positive,125000,1
S006246,CUST01052,P009,Monitor,Electronics,12000,1,2023-04-16,12000,25,Male,South,Corporate,1,50,2023-09-18,Excellent customer service.,Positive,12000,1
S006247,CUST00712,P003,Office Chair,Furniture,8000,3,2020-11-18,24000,61,Male,East,Corporate,1,30,2023-10-26,Too expensive for the features offered.,Negative,24000,-1
S006248,CUST01074,P008,Headphones,Electronics,3000,5,2022-10-04,15000,60,Female,East,Consumer,0,22,2023-12-27,Excellent customer service.,Positive,15000,1
S006249,CUST00111,P009,Monitor,Electronics,12000,1,2022-08-14,12000,28,Female,South,Small Business,1,12,2023-12-08,"Delivery was late, not happy.",Positive,12000,1
S006250,CUST01913,P007,Pen Pack,Office Supplies,50,4,2020-07-29,200,52,Female,West,Small Business,0,16,2023-03-31,"Terrible experience, will not buy again.",Negative,200,-1
S006251,CUST01696,P007,Pen Pack,Office Supplies,50,5,2021-04-08,250,54,Male,South,Corporate,0,49,2023-09-26,"Worth the price, happy with the purchase.",Positive,250,1
S006252,CUST01257,P005,Printer,Electronics,15000,1,2023-08-31,15000,49,Male,South,Small Business,0,25,2023-10-06,"Great product, very satisfied.",Positive,15000,1
S006253,CUST01910,P006,Notebook,Office Supplies,100,4,2023-11-19,400,51,Male,East,Small Business,0,29,2023-06-01,"Terrible experience, will not buy again.",Negative,400,-1
S006254,CUST01420,P008,Headphones,Electronics,3000,2,2022-06-14,6000,20,Male,North,Small Business,1,45,2023-09-03,"Worth the price, happy with the purchase.",Positive,6000,1
S006255,CUST01393,P009,Monitor,Electronics,12000,3,2021-01-18,36000,29,Male,North,Consumer,0,10,2023-01-14,Easy to use and reliable.,Neutral,36000,0
S006256,CUST00090,P009,Monitor,Electronics,12000,2,2022-10-22,24000,57,Female,South,Corporate,0,50,2023-08-05,Too expensive for the features offered.,Negative,24000,-1
S006257,CUST00338,P001,Laptop,Electronics,70000,5,2022-02-02,350000,37,Female,North,Small Business,1,4,2023-12-03,"Worth the price, happy with the purchase.",Positive,350000,1
S006258,CUST00893,P005,Printer,Electronics,15000,4,2020-06-01,60000,42,Female,West,Corporate,1,20,2023-02-10,"Met expectations, nothing special.",Neutral,60000,0
S006259,CUST00841,P001,Laptop,Electronics,70000,5,2023-08-25,350000,26,Male,North,Small Business,0,25,2023-05-25,Easy to use and reliable.,Neutral,350000,0
S006260,CUST01181,P010,Projector,Electronics,45000,1,2020-04-01,45000,45,Male,North,Consumer,0,56,2023-12-06,Highly recommend to others.,Positive,45000,1
S006261,CUST00448,P008,Headphones,Electronics,3000,2,2022-11-22,6000,59,Female,East,Small Business,0,12,2023-10-26,"Great product, very satisfied.",Positive,6000,1
S006262,CUST00780,P008,Headphones,Electronics,3000,4,2021-06-21,12000,36,Male,West,Small Business,0,32,2023-11-20,Easy to use and reliable.,Neutral,12000,0
S006263,CUST00366,P009,Monitor,Electronics,12000,4,2020-01-19,48000,42,Male,West,Corporate,0,10,2023-04-19,"Met expectations, nothing special.",Neutral,48000,0
